# nm	H2O.H	H2O.O	CCl4.Cl	CCl4.C	Na+	Cl-	DDC.T	DDC.HG
# 
-9.005445147894846070e-01	2.725714515224234581e+09	-2.745586027458028316e+09	-1.216339930507812533e+05	1.871167030734375003e+05	8.586665215625000000e+07	-5.419863029687500000e+07	3.629931359374999738e+04	-1.038285538828124991e+06
-8.805445147894845892e-01	2.714364011509678364e+09	-2.737065018938791275e+09	-7.485168803124999977e+04	1.122700218440625031e+05	8.599182220312500000e+07	-5.119454917187500000e+07	-1.602176600000000326e+04	-1.942513957453124924e+06
-8.605445147894845714e-01	2.748220385053669930e+09	-2.728674102152671814e+09	-7.485168803124999977e+04	1.871167030734375003e+05	8.474012173437500000e+07	-4.944216851562500000e+07	-8.761903281249993597e+03	-3.167428036171874963e+06
-8.405445147894845537e-01	2.713030571245217323e+09	-2.755538045041564465e+09	-7.485168803124999977e+04	7.484668122937501175e+04	8.987209365625000000e+07	-4.819046804687500000e+07	1.276734478125000714e+04	-2.623313842406250536e+06
-8.205445147894845359e-01	2.733032175212129116e+09	-2.753066302112320423e+09	-1.309904540546875069e+05	1.122700218440625031e+05	9.625576604687500000e+07	-4.718910767187500000e+07	-1.658503121093749942e+05	-5.522627638171875849e+06
-8.005445147894846292e-01	2.719535157901124001e+09	-2.753651714911352158e+09	-1.216339930507812533e+05	3.742334061468750588e+04	9.663127618750000000e+07	-4.906665837500000000e+07	-3.251291967578125186e+05	-5.659313329359374940e+06
-7.805445147894846114e-01	2.734268046676751137e+09	-2.740512449866421223e+09	-7.485168803124999977e+04	3.742334061468750588e+04	9.713195637500000000e+07	-4.418502654687500000e+07	-7.885712953124992055e+03	-4.061142170859375503e+06
-7.605445147894845936e-01	2.735243734675137043e+09	-2.765490062625101089e+09	-1.403469150585937605e+05	3.742334061468750588e+04	1.052680094218750000e+08	-4.681359753125000000e+07	-2.082829579999999842e+05	-6.266513226750000380e+06
-7.405445147894845759e-01	2.727210570155093193e+09	-2.748578137319745064e+09	-1.309904540546875069e+05	7.484668122937501175e+04	1.061441997500000000e+08	-4.668842748437500000e+07	-8.955916853906246251e+04	-9.828226910578126088e+06
-7.205445147894845581e-01	2.727243093088372231e+09	-2.758985475969194889e+09	-7.485168803124999977e+04	0.000000000000000000e+00	9.713195637500000000e+07	-4.380951640625000000e+07	-1.002612075468749390e+05	-8.950284201796874404e+06
-7.005445147894845404e-01	2.719340020301446438e+09	-2.783637859395079613e+09	-1.029210710429687606e+05	7.484668122937501175e+04	1.164081435937500000e+08	-3.780135415625000000e+07	-7.291155230468745867e+04	-1.122662667426562682e+07
