# nm	x_force	y_force	z_force	magnitude_x-y_force
# 
7.794554852105154419e-01	7.558090902278976841e+01	9.478624868691742478e+00	1.774062320611361798e+01	1.066055304953741540e+02
7.994554852105154596e-01	-4.299328133100061677e+00	-9.432837629443383776e+00	3.870560939394636080e-01	3.070369777934856970e+01
8.194554852105154774e-01	-1.762204732079408132e+01	3.647658712581808516e+01	-6.861742748600468644e+01	1.029449103280047524e+02
8.394554852105154952e-01	7.145773595862556249e+01	-1.295611586479935795e+00	-8.807834068208467215e+01	8.984748598302175537e+01
8.594554852105154019e-01	-4.963177763856947422e+00	-4.762317113636527210e+01	-2.402592043473850936e+01	6.282938467628107304e+01
8.794554852105154197e-01	1.323521798682826045e+01	-3.181380094453731289e+01	1.130187015032861453e+01	7.967046303141036390e+01
8.994554852105154374e-01	8.548018398869317025e+00	5.029104498797096312e+00	-8.136445657233707607e+00	9.917686756861680664e+00
9.194554852105154552e-01	-4.898178379840101115e+01	-1.276038605131907389e+01	-4.442401959421113133e+01	1.160431181566600998e+02
9.394554852105154730e-01	3.325349154765717685e+01	4.257773108023684472e+01	-2.546955197490751743e+01	6.375833743862821024e+01
9.594554852105154907e-01	6.403116826971140085e+01	-3.325450215222857508e+01	7.633661654525592155e+01	1.839868891297569462e+02
9.794554852105153975e-01	5.361530369732645340e+01	-1.116399070671468507e+01	9.743909940603771247e+00	9.427345336868151549e+01
9.994554852105154152e-01	-2.187544845620868728e+01	9.872509327135048807e+00	-6.256783225864637643e+00	3.490090907853507929e+01
1.019455485210515322e+00	8.593106467742472887e+00	7.049131991108879447e+00	6.789507396111730486e+00	1.111448337054098801e+01
1.039455485210515340e+00	3.303901336269336753e+01	6.094220042176311836e+01	5.578436460037482902e+01	2.267504006703113930e+02
1.059455485210515358e+00	-3.312872589629841968e+01	-4.789737600383038796e+01	-2.713665094197494909e+01	1.174089245186125936e+02
1.079455485210515375e+00	-7.374521507008466870e+00	-2.111802785133477300e+00	3.189638587995432317e+00	7.670937260897650489e+00
1.099455485210515393e+00	-3.177696892671519890e+01	6.992902564466930926e+00	-7.537800439866259694e+00	3.886169310775277097e+01
1.119455485210515411e+00	4.534056612814310938e+01	2.294528127723606303e+01	2.522795420474722050e+01	9.913729058574568853e+01
1.139455485210515429e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.159455485210515446e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.179455485210515242e+00	1.116897743046865799e+02	-7.632965411094482988e+01	-2.326831191009841859e+01	2.019458402151967960e+02
1.199455485210515260e+00	-2.354369204071311472e+01	1.914830821019131690e+01	-4.394282672922900090e-01	5.953986046395889531e+01
1.219455485210515278e+00	-1.376118718297220767e+01	-3.878045527439098805e+00	3.200433071993757039e+00	1.429718538026589769e+01
1.239455485210515295e+00	1.861956305095615605e+01	-6.290031259704846889e+00	-3.037458303398064530e+01	4.898321579730581732e+01
1.259455485210515313e+00	-1.683033877194975503e+01	7.013817197497701272e+00	6.279375103040365502e+00	2.432762076921498817e+01
1.279455485210515331e+00	-1.714767176404711790e+01	-4.444818983116419986e+00	-1.256278042949270457e+01	2.580256819046325489e+01
1.299455485210515349e+00	-2.816780508140800521e+01	-4.438226083299377933e+01	-9.605905021016951650e+00	6.597462577493888602e+01
1.319455485210515366e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.339455485210515384e+00	-1.459512472408823669e+01	1.306849324519862421e+01	-2.675412936005159281e+01	7.213511993533228406e+01
1.359455485210515402e+00	-6.468458516569808125e+01	-3.258186274464242160e+01	-1.902650117909070104e+01	7.242702077242419989e+01
1.379455485210515420e+00	6.830962567764800042e-01	1.740995478146942332e+00	1.248160989457392134e+01	1.637893495546359546e+01
1.399455485210515437e+00	-7.837401833280455321e+01	-1.877842066320590675e+01	-7.022673599212430418e+01	8.141420688778676151e+01
1.419455485210515455e+00	6.690230523818172514e+00	7.116346855764277279e+00	9.878000804746989161e+00	9.767373087651279207e+00
1.439455485210515251e+00	4.344216161174699664e+00	-1.798599001485854387e-01	8.536521099740639329e-01	4.347937860491212447e+00
1.459455485210515269e+00	-4.140011318367517568e+00	1.944076565064218087e+01	-3.365158629322347217e+00	2.797838545697960200e+01
1.479455485210515286e+00	1.271412550751119852e+01	-1.229389689795789309e+01	3.335511486238101497e+01	2.457239595779364905e+01
1.499455485210515304e+00	2.257635312224738300e+01	5.971139346540439874e+00	2.093667722202371806e+01	4.508129980007406346e+01
1.519455485210515322e+00	-1.779141180525766686e+01	2.518942309694830328e+01	-3.324709323176648468e+00	5.383305166555211230e+01
1.539455485210515340e+00	-4.824116377712925896e+00	-1.673800207476597279e+01	-2.648509942652890459e+01	4.774997489486470670e+01
1.559455485210515358e+00	-8.765594132244586945e+00	-7.616747389984084293e+00	8.544103581516537815e+00	1.349726844853934971e+01
1.579455485210515375e+00	9.934315717400750145e+00	-6.021702354773879051e-01	-1.169369349576300010e+00	1.874777666141887522e+01
1.599455485210515393e+00	-1.908230180683312938e+01	-7.885521296993829310e+00	1.989370244124438614e+01	3.050622095912725484e+01
1.619455485210515411e+00	-4.496122657961677760e+00	2.258827866695355624e+00	1.020122642011847347e+01	5.031642106389908164e+00
1.639455485210515429e+00	-8.305870623599426850e+00	-1.127839719457551837e+01	8.482169666560366750e+00	3.401483117117250998e+01
1.659455485210515446e+00	1.551196495012845844e+00	-4.726817838178249076e+00	-3.928233234444633126e+00	2.593134977613517478e+01
1.679455485210515464e+00	3.814096353337906464e+01	-2.389281234425531153e+01	4.359861784284779418e+01	5.281912387656625896e+01
1.699455485210515260e+00	-7.562035949027631432e+00	-2.692053182682138868e+01	4.640244513371726498e+00	4.530637229260650400e+01
1.719455485210515278e+00	-5.813236113385453763e+00	-3.531401344679761678e+01	-2.014583167187326396e+01	5.491944591341075466e+01
1.739455485210515295e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.759455485210515313e+00	-2.170709356822771952e+01	9.960600553895346820e-01	-5.570903089421335608e+00	2.173044832067538579e+01
1.779455485210515331e+00	-2.627662978554144502e+01	5.904593091152491979e+00	4.251622917706845328e+01	4.079763193567500679e+01
1.799455485210515349e+00	-4.676641184138134122e+00	1.252978080369454617e+01	-6.323318499295663031e+00	6.316627338985018270e+01
1.819455485210515366e+00	2.271625045908149332e+01	-2.373630279785720631e+01	3.456512828916311264e+01	4.640160014885879036e+01
1.839455485210515384e+00	-1.657066392147680745e+01	-1.540625830288627185e+01	-4.506837081100093201e+01	4.747324755196449786e+01
1.859455485210515402e+00	7.503477866994217038e-01	1.451226500543998554e+01	-3.151509356335736811e+00	5.661913943568220731e+01
1.879455485210515420e+00	-1.267737233487423509e+00	-2.545444737892830744e+01	3.175659731621271931e+01	8.578690760596001041e+01
1.899455485210515437e+00	2.383692360977875069e+01	-3.864549612665238332e+00	4.226317328917017591e+01	4.279810082170725138e+01
1.919455485210515455e+00	3.541669637954328209e+00	2.236654885462485254e+00	1.418268759630154818e+01	1.759956003530376734e+01
1.939455485210515251e+00	-8.636111397354397923e+00	-5.984996461639336296e+00	2.493328110411918264e+00	3.777530389833531643e+01
1.959455485210515269e+00	-2.137064000417012721e-01	1.433465884576435201e+01	2.875492608491913415e+01	4.458492324701127529e+01
1.979455485210515286e+00	1.841680418254691176e+01	-1.647369761485606432e+01	1.465486785766552202e+01	2.808184936571897339e+01
1.999455485210515304e+00	-1.095731647153539967e+01	-1.130582475959090516e+01	-9.011053327800862434e+00	3.739734871245168790e+01
2.019455485210515544e+00	9.567964780004695413e+00	-1.568522067592712155e+01	-1.033054140210151672e+01	2.408979315466434201e+01
