# nm	H2O.H	H2O.O	CCl4.Cl	CCl4.C	Na+	Cl-	DDC.T	DDC.HG
-8.399999999999999689e-01	2.733877771477396965e+09	-2.775637217808315277e+09	0.000000000000000000e+00	0.000000000000000000e+00	8.511563187500000000e+07	-3.504761312500000000e+07	-1.194122247187500034e+05	-7.538741583187501878e+06
-8.200000000000000622e-01	2.754041990110706329e+09	-2.781101070599276543e+09	0.000000000000000000e+00	0.000000000000000000e+00	9.162447431250000000e+07	-4.205713575000000000e+07	-4.481087678125000675e+05	-4.678856352187500335e+06
-8.000000000000000444e-01	2.721779240297411442e+09	-2.766790979956282616e+09	0.000000000000000000e+00	0.000000000000000000e+00	8.862039318750000000e+07	-3.504761312500000000e+07	6.033196259375002410e+04	-5.141484845437500626e+06
-7.800000000000000266e-01	2.741293000265130043e+09	-2.774856667409605980e+09	0.000000000000000000e+00	0.000000000000000000e+00	1.041414790000000000e+08	-4.255781593750000000e+07	-2.157931608124999912e+05	-5.887999005000000820e+06
-7.600000000000000089e-01	2.755863274374360085e+09	-2.720218139499993801e+09	0.000000000000000000e+00	0.000000000000000000e+00	9.062311393750000000e+07	-3.805169425000000000e+07	2.130394197812500061e+05	-1.094536957893750072e+07
-7.399999999999999911e-01	2.728544010419553757e+09	-2.835739598508888721e+09	0.000000000000000000e+00	0.000000000000000000e+00	7.760542906250000000e+07	-3.354557256250000000e+07	2.888924681875000242e+05	-1.343725487212499976e+07
-7.199999999999999734e-01	2.728934285618907928e+09	-2.796191711640978813e+09	-3.742584401562499988e+04	0.000000000000000000e+00	9.913467712500000000e+07	-3.504761312500000000e+07	-5.555046680312498938e+05	-1.200731225662500039e+07
-7.000000000000000666e-01	2.762367861030266762e+09	-2.790467675383781433e+09	0.000000000000000000e+00	0.000000000000000000e+00	9.663127618750000000e+07	-2.853877068750000000e+07	-3.910312264374998631e+05	-2.692708116393750161e+07
-6.800000000000000488e-01	2.757814650371131897e+09	-2.732706945879333973e+09	0.000000000000000000e+00	0.000000000000000000e+00	9.262583468750000000e+07	-3.304489237500000000e+07	-7.958311580312502338e+05	-2.150171065218750015e+07
-6.600000000000000311e-01	2.765359970891983032e+09	-2.813884187345044136e+09	0.000000000000000000e+00	0.000000000000000000e+00	1.111510016250000000e+08	-2.903945087500000000e+07	-8.008379599062500056e+05	-1.776913985437499732e+07
-6.400000000000000133e-01	2.724250983226655960e+09	-2.728804193885789871e+09	-3.742584401562499988e+04	0.000000000000000000e+00	1.156571233125000000e+08	-2.503400937500000000e+07	-2.997822622656249441e+06	-2.627519555981250107e+07
-6.199999999999999956e-01	2.710591351249253273e+09	-2.731145845081916332e+09	-7.485168803124999977e+04	0.000000000000000000e+00	1.106503214375000000e+08	-2.453332918750000000e+07	-9.941005122812498594e+05	-2.292113898374999687e+07
-5.999999999999999778e-01	2.730755569882561684e+09	-2.735308780541696072e+09	0.000000000000000000e+00	0.000000000000000000e+00	1.121523620000000000e+08	-2.253060843750000000e+07	-1.989953405218749307e+06	-4.054307886299999803e+07
-5.799999999999999600e-01	2.755863274374360085e+09	-2.774336300477133751e+09	-3.742584401562499988e+04	0.000000000000000000e+00	1.191618846250000000e+08	-2.102856787500000000e+07	-2.038769723500000313e+06	-4.725119201512499154e+07
-5.600000000000000533e-01	2.717226029638277054e+09	-2.737910615204059124e+09	-1.122775320468749997e+05	0.000000000000000000e+00	1.156571233125000000e+08	-2.052788768750000000e+07	-1.798693573593750363e+06	-5.241370542843749374e+07
-5.400000000000000355e-01	2.716705662705803871e+09	-2.731926395480625153e+09	-7.485168803124999977e+04	2.993867249175000470e+05	1.276734478125000000e+08	-1.752380656250000000e+07	-2.994067521249999292e+06	-4.528502091881249845e+07
-5.200000000000000178e-01	2.715534837107741356e+09	-2.761327127165321350e+09	-2.245550640937500284e+05	0.000000000000000000e+00	1.176598440625000000e+08	-1.652244618750000000e+07	-2.919466173312499654e+06	-4.671496353431249410e+07
-5.000000000000000000e-01	2.722559790696119785e+09	-2.738691165602767467e+09	-1.497033760624999995e+05	0.000000000000000000e+00	1.246693666875000000e+08	-1.752380656250000000e+07	-5.041599148031250574e+06	-6.408456059906249493e+07
-4.799999999999999822e-01	2.720478322966230392e+09	-2.721258873364938736e+09	-4.491101281874999404e+05	0.000000000000000000e+00	1.206639251875000000e+08	-1.451972543750000000e+07	-6.643525407937498763e+06	-6.756478858237501979e+07
-4.600000000000000200e-01	2.694720159808841228e+09	-2.713713552844087601e+09	-2.619809081093749846e+05	2.993867249175000470e+05	1.206639251875000000e+08	-1.151564431250000000e+07	-4.794513475499998778e+06	-7.744821548362499475e+07
-4.400000000000000022e-01	2.672474473445642471e+09	-2.633577045243322849e+09	-5.613876602343750419e+05	1.496933624587500235e+05	1.116516818125000000e+08	-1.401904525000000000e+07	-8.559127805312499404e+06	-6.852158842068751156e+07
-4.199999999999999845e-01	2.673124932111232758e+09	-2.674165665976177692e+09	-8.233685683437500848e+05	1.496933624587500235e+05	1.141550827500000000e+08	-1.201632450000000000e+07	-9.315655568624997512e+06	-7.068753091181251407e+07
-4.000000000000000222e-01	2.624730807391289711e+09	-2.663758327326727390e+09	-7.110910362968749832e+05	1.496933624587500235e+05	9.963535731250000000e+07	-1.301768487500000000e+07	-9.680901765406249091e+06	-9.419746979606249928e+07
-3.800000000000000044e-01	2.623559981793227196e+09	-2.614063285275603294e+09	-1.160201164484375156e+06	2.993867249175000470e+05	9.162447431250000000e+07	-8.010883000000000000e+06	-1.233475709924999997e+07	-1.022619255761249959e+08
-3.599999999999999867e-01	2.601184203696909428e+09	-2.571393196812859058e+09	-1.459607916609374806e+06	5.987734498350000940e+05	9.362719506250000000e+07	-1.151564431250000000e+07	-1.265293935840624757e+07	-1.062047820526874959e+08
-3.400000000000000244e-01	2.616535028204848289e+09	-2.562286775494589806e+09	-2.133273108890624717e+06	7.484668122937500011e+05	7.410066775000000000e+07	-9.512923562500000000e+06	-1.511528452053125203e+07	-9.222078441581250727e+07
-3.200000000000000067e-01	2.568140903484905720e+09	-2.530804576080003738e+09	-2.806938301171874627e+06	2.095707074422499863e+06	8.261223093750000000e+07	-1.201632450000000000e+07	-1.467368459515624866e+07	-1.072141533106874973e+08
-2.999999999999999889e-01	2.508688981449922562e+09	-2.480849350562643528e+09	-2.994067521249999758e+06	2.694480524257500656e+06	6.909386587500000000e+07	-9.512923562500000000e+06	-1.953629057615625113e+07	-9.545918386856251955e+07
-2.800000000000000266e-01	2.461335590594924927e+09	-2.436097794370008945e+09	-4.491101281874999404e+06	2.544787161798750516e+06	6.158366306250000000e+07	-8.010883000000000000e+06	-2.102005631181250140e+07	-9.146375597231251001e+07
-2.600000000000000089e-01	2.455871737803963661e+09	-2.423869171456905365e+09	-5.801005822421874851e+06	2.694480524257500656e+06	5.607618100000000000e+07	-1.451972543750000000e+07	-2.155828751337499917e+07	-7.329507332831248641e+07
-2.399999999999999911e-01	2.393297614174145699e+09	-2.376515780601907730e+09	-7.634872179187500849e+06	3.143560611633750610e+06	5.207073950000000000e+07	-9.512923562500000000e+06	-2.319075526471874863e+07	-8.176958618193750083e+07
-2.200000000000000011e-01	2.346204406785384178e+09	-2.336707710267761230e+09	-7.934278931312499568e+06	4.790187598680000752e+06	4.556189706250000000e+07	-1.151564431250000000e+07	-2.176106298931249976e+07	-8.578604264606250823e+07
-2.000000000000000111e-01	2.300932483660276890e+09	-2.277646063432132721e+09	-9.955274508156251162e+06	4.341107511303749867e+06	3.304489237500000000e+07	-8.511563187500000000e+06	-2.789289324562500045e+07	-6.719678864456248283e+07
-1.799999999999999933e-01	2.231853773374552727e+09	-2.206355793683399677e+09	-1.302419371743749827e+07	9.131295109983751550e+06	3.604897350000000000e+07	-7.510202812500000000e+06	-2.407095103434374183e+07	-5.880639006243748963e+07
-1.600000000000000033e-01	2.110348094642223835e+09	-2.119714699426728964e+09	-1.687905565104687586e+07	7.634361485396251082e+06	2.102856787500000000e+07	-1.301768487500000000e+07	-2.742625931087499484e+07	-5.491610500556251407e+07
-1.400000000000000133e-01	2.070800207774313927e+09	-2.021365349189426422e+09	-2.020995576843750104e+07	1.272393580899375118e+07	2.202992825000000000e+07	-1.051428393750000000e+07	-3.515826344643750042e+07	-7.732204407637502253e+07
-1.199999999999999956e-01	1.961002785022616148e+09	-1.947473244778331280e+09	-2.436422445417187363e+07	1.631657650800375454e+07	1.852516693750000000e+07	-1.251700468750000000e+07	-3.455844858181249350e+07	-6.425278914206248522e+07
-1.000000000000000056e-01	1.843529950016949654e+09	-1.889712515273883820e+09	-2.982839768045312539e+07	2.125645746914250031e+07	1.251700468750000000e+07	-1.001360375000000000e+07	-3.321988010053125024e+07	-4.111085019562499225e+07
-8.000000000000000167e-02	1.744400049380938053e+09	-1.782516927184548855e+09	-3.413236974225000292e+07	2.080737738176625594e+07	1.502040562500000000e+07	-1.401904525000000000e+07	-2.789389460599999502e+07	-3.704182231181249022e+07
-5.999999999999999778e-02	1.644619690079336166e+09	-1.626927214375271559e+09	-4.318942399403125048e+07	2.829204550470374897e+07	8.511563187500000000e+06	-9.512923562500000000e+06	-3.882474445949999243e+07	-1.374216910631249100e+07
-4.000000000000000083e-02	1.529098231070441484e+09	-1.533521349996457577e+09	-4.910270734850000590e+07	3.682456716485249996e+07	5.006801875000000000e+06	-8.010883000000000000e+06	-2.682394104531249776e+07	-2.965028070375000685e+07
-2.000000000000000042e-02	1.401608332614678860e+09	-1.395363929425008774e+09	-5.744867056398437172e+07	4.460862201270750165e+07	5.507482062500000000e+06	-6.508842437500000000e+06	-3.560061439209374785e+07	-3.834559352006249130e+07
0.000000000000000000e+00	1.264101370708820820e+09	-1.281403571213531256e+09	-6.542037533931250125e+07	5.119512996089250594e+07	4.005441500000000000e+06	-4.506121687500000000e+06	-2.740873550431249663e+07	-1.940936814862499386e+07
2.000000000000000042e-02	1.161979360211092472e+09	-1.173687616191723585e+09	-7.822001399265624583e+07	6.586507948185001314e+07	3.504761312500000000e+06	-9.012243375000000000e+06	-2.547035215840624273e+07	-5.246627684812493622e+06
4.000000000000000083e-02	1.020959921511044979e+09	-1.017577536449973702e+09	-9.143133693017187715e+07	7.110434716790625453e+07	2.002720750000000000e+06	-2.002720750000000000e+06	-2.620785407459374890e+07	-2.815725238462499157e+07
5.999999999999999778e-02	9.166263515503087044e+08	-9.017958939748425484e+08	-1.011246305302187502e+08	8.337920288952375948e+07	5.006801875000000000e+05	-3.504761312500000000e+06	-3.021654999581251666e+07	-1.148159805974999815e+07
8.000000000000000167e-02	8.111219559915094376e+08	-7.722245277891899347e+08	-1.092086128375937641e+08	1.014920997470325232e+08	1.001360375000000000e+06	-3.004081125000000000e+06	-2.943423720284375176e+07	-5.803884733499998227e+06
1.000000000000000056e-01	6.898764607254168987e+08	-7.048370100340012312e+08	-1.245532088840000033e+08	1.214013169540462643e+08	1.001360375000000000e+06	-2.002720750000000000e+06	-2.345336202306249365e+07	-3.522285119062500075e+06
1.199999999999999956e-01	5.952997707485399246e+08	-5.830711478354362249e+08	-1.364920531249843836e+08	1.354724930251687765e+08	5.006801875000000000e+05	-1.001360375000000000e+06	-2.060949855806249753e+07	-5.046856290000015870e+05
1.400000000000000133e-01	5.074878508938056231e+08	-4.917467511865125299e+08	-1.517992233273749948e+08	1.508909093584200144e+08	5.006801875000000000e+05	-2.002720750000000000e+06	-2.056869312278125435e+07	-7.780570113750000484e+06
1.600000000000000033e-01	4.374984984762544036e+08	-3.973001529427537918e+08	-1.619790528996250033e+08	1.616688314554499984e+08	0.000000000000000000e+00	-5.006801875000000000e+05	-6.934670936968753114e+06	-2.197485342937499750e+06
1.799999999999999933e-01	3.703711641873018742e+08	-3.273108005252025127e+08	-1.701753127390468717e+08	1.850209959990150034e+08	5.006801875000000000e+05	0.000000000000000000e+00	-1.179777759815625846e+07	-1.661256862125000218e+06
2.000000000000000111e-01	3.010322704353412390e+08	-2.778759419403150082e+08	-1.878403111144218445e+08	1.923559707594937384e+08	0.000000000000000000e+00	0.000000000000000000e+00	-1.727897395081250742e+07	-8.411427149999979883e+04
2.200000000000000011e-01	2.401493393360587656e+08	-2.232374140307025015e+08	-2.001908396395781338e+08	2.116664145166725218e+08	5.006801875000000000e+05	0.000000000000000000e+00	-1.197852314584375359e+07	-2.313142466249997378e+05
2.399999999999999911e-01	2.050245713941650093e+08	-1.769247570406500101e+08	-2.067029364982968569e+08	2.125645746914250255e+08	0.000000000000000000e+00	0.000000000000000000e+00	-9.798060929281253368e+06	-1.734856849687499925e+06
2.600000000000000089e-01	1.628748498638924956e+08	-1.282704488544712514e+08	-2.152734547778750062e+08	2.323240985359800160e+08	5.006801875000000000e+05	0.000000000000000000e+00	-2.457588700343742501e+06	-3.785142217500000261e+05
2.800000000000000266e-01	1.365963197740312815e+08	-1.051141203594450057e+08	-2.321150845849062502e+08	2.417547803708812594e+08	5.006801875000000000e+05	0.000000000000000000e+00	-6.440499591906256974e+06	5.257141968750000233e+05
2.999999999999999889e-01	1.008210931665468812e+08	-8.325870919560000300e+07	-2.329384531532499790e+08	2.490897551313600540e+08	0.000000000000000000e+00	0.000000000000000000e+00	-5.060875335250003263e+06	0.000000000000000000e+00
3.200000000000000067e-01	7.961614066829250753e+07	-6.062274763304624707e+07	-2.376915353432343900e+08	2.555265697170862854e+08	0.000000000000000000e+00	0.000000000000000000e+00	-5.902769070531248115e+06	-9.042284186250000494e+05
3.400000000000000244e-01	6.309449056229062378e+07	-4.969504205112374574e+07	-2.460000727147031128e+08	2.788787342606512904e+08	0.000000000000000000e+00	0.000000000000000000e+00	4.964244059062498854e+05	0.000000000000000000e+00
3.599999999999999867e-01	4.553210659134375304e+07	-3.408403407694875449e+07	-2.479462166035156250e+08	2.743879333868887424e+08	0.000000000000000000e+00	0.000000000000000000e+00	1.199129049062500708e+06	0.000000000000000000e+00
3.800000000000000044e-01	3.239284154641312361e+07	-2.341651196126250178e+07	-2.517262268490937650e+08	2.710946794127963185e+08	0.000000000000000000e+00	0.000000000000000000e+00	3.368325961406248622e+06	0.000000000000000000e+00
4.000000000000000222e-01	2.575816315738874674e+07	-1.665174183912000060e+07	-2.529238538575937450e+08	2.775314939985225201e+08	0.000000000000000000e+00	0.000000000000000000e+00	5.404592283968747593e+06	0.000000000000000000e+00
4.199999999999999845e-01	2.185541116384499893e+07	-1.118788904815874808e+07	-2.565167348830937147e+08	2.718431462250899673e+08	0.000000000000000000e+00	0.000000000000000000e+00	3.334029368562499993e+06	0.000000000000000000e+00
4.400000000000000022e-01	1.548091624105687626e+07	-1.014715518321374804e+07	-2.616066496692187488e+08	2.667535719014925361e+08	0.000000000000000000e+00	0.000000000000000000e+00	2.540200931281253695e+06	0.000000000000000000e+00
