# nm	H2O.H	H2O.O	CCl4.Cl	CCl4.C	Na+	Cl-	DDC.T	DDC.HG
# 
0.000000000000000000e+00	1.153459655689629354e+07	1.526833085553068109e+07	2.351638100048656110e+06	4.930090158105680719e+06	2.168008807732779824e+05	1.062103067361006280e+06	2.858379037695088889e+06	2.853436996226310264e+06
0.000000000000000000e+00	1.168849969877863862e+07	1.484984454816201143e+07	2.233824447781040799e+06	5.706415235124474391e+06	2.168008807732779824e+05	7.510202812500000000e+05	6.032300339856385253e+06	2.774211051753709093e+06
0.000000000000000000e+00	1.249930416445418261e+07	1.526389649603747763e+07	2.916980822682921309e+06	7.151188154928380623e+06	5.597774671186702326e+05	1.091207170172748156e+06	5.652173021759204566e+06	1.352118109524849337e+06
0.000000000000000000e+00	3.999527472443791106e+06	3.468231941854537930e+06	4.067596998521327507e+06	5.108662955038906075e+06	2.168008807732779824e+05	2.168008807732779824e+05	1.979698027424344327e+06	2.042641523196065100e+06
0.000000000000000000e+00	1.151036187018095888e+07	1.154376307657879591e+07	2.991303165225534234e+06	3.192191211695032194e+06	2.168008807732779824e+05	4.151420804755724384e+05	3.051392904117590282e+06	6.196462354998700321e+05
0.000000000000000000e+00	5.987312138176209293e+06	7.636728239402297884e+06	8.218786925002645003e+05	7.506342278406817466e+06	0.000000000000000000e+00	0.000000000000000000e+00	3.013293343534046318e+06	5.498427670098640956e+05
0.000000000000000000e+00	3.775322836948878132e+06	7.184550788206337020e+06	1.414621406521982048e+06	5.983405859967098571e+06	2.168008807732779824e+05	0.000000000000000000e+00	4.590235489253913052e+06	6.764524138500764966e+05
0.000000000000000000e+00	4.988216488135044463e+06	3.394870836495302618e+06	3.942790907774419524e+06	2.842942589248828124e+06	2.168008807732779824e+05	2.168008807732779824e+05	5.544007039332087152e+05	3.333521346987627330e+05
0.000000000000000000e+00	3.945207421375682577e+06	3.790003344067616854e+06	4.463914496593514457e+06	5.807735934580891393e+06	0.000000000000000000e+00	4.336017615465559647e+05	3.052980154979398474e+06	5.456485380983179202e+05
0.000000000000000000e+00	1.244400699473240413e+06	3.848165361242646351e+06	2.539792338705701288e+06	4.432257166737438180e+06	0.000000000000000000e+00	2.168008807732779824e+05	9.812067499832760077e+05	3.742922638445189805e+05
0.000000000000000000e+00	1.716027817509928485e+06	7.585586377288387157e+05	2.503408523575664498e+06	1.119101811048268527e+07	0.000000000000000000e+00	4.336017615465559647e+05	2.456538606970947236e+06	4.605028309440825833e+05
0.000000000000000000e+00	2.909666729643645231e+06	4.323960367373549379e+06	1.741508613547575194e+06	6.887826585439981893e+06	0.000000000000000000e+00	0.000000000000000000e+00	1.714211327730915742e+06	3.186972947367186498e+04
0.000000000000000000e+00	1.819831767798128771e+06	9.381048285427520750e+05	4.240232098659924231e+06	4.694951606552025303e+06	0.000000000000000000e+00	0.000000000000000000e+00	5.583727448226143606e+05	6.829227744358256459e+05
0.000000000000000000e+00	1.490388035754504148e+06	5.363819566656928509e+05	9.252494485595719889e+05	6.528737471884548664e+06	0.000000000000000000e+00	0.000000000000000000e+00	1.962679578393314034e+06	1.639014658645981690e+05
0.000000000000000000e+00	1.523726323880087351e+06	1.575936645940492162e+06	2.859145265377862845e+06	5.151251808258720674e+06	0.000000000000000000e+00	0.000000000000000000e+00	3.448398189763816539e+06	3.915423906765400316e+05
0.000000000000000000e+00	9.129622429293643218e+05	1.013964711323774303e+06	2.233569698888207786e+06	6.257200456654729322e+06	0.000000000000000000e+00	0.000000000000000000e+00	2.707491007796835620e+06	0.000000000000000000e+00
0.000000000000000000e+00	1.016048916423971415e+06	9.083160944857114227e+05	3.838875109046069905e+06	5.486317894364192151e+06	0.000000000000000000e+00	0.000000000000000000e+00	2.964662864879552275e+06	1.957711953382700158e+05
0.000000000000000000e+00	6.845285580408204114e+05	1.287842453297914704e+06	4.805979688538888469e+06	5.335681265023672022e+06	0.000000000000000000e+00	0.000000000000000000e+00	1.044805356268250034e+06	0.000000000000000000e+00
